num,url,coder1,coder2,final_label
2224_Q48,https://pbs.twimg.com/media/DqLoj-oWkAE_Zfy.jpg,crowd,crowd,crowd
2225_Q48,https://pbs.twimg.com/media/DqLqP0SXcAAnb0o.jpg,women and children/close shots,women and children/close shots,women and children/close shots
2226_Q48,https://pbs.twimg.com/media/DqLrc3AWwAAOeSp.jpg,crowd,crowd,crowd
2227_Q48,https://pbs.twimg.com/media/DqLxuGwWsAAXyr1.jpg,crowd,crowd,crowd
2228_Q48,https://pbs.twimg.com/media/DqL2iL-WsAAve3r.jpg,women and children/close shots,women and children/close shots,women and children/close shots
2229_Q48,https://pbs.twimg.com/media/DqL4J6nWwAARVxD.jpg,crowd,crowd,crowd
2230_Q48,https://pbs.twimg.com/media/DqL7JQZWsAAQr3k.jpg,crowd,crowd,crowd
2231_Q48,https://pbs.twimg.com/media/DqL7Mj8XcAAfm_Q.jpg,women and children/close shots,women and children/close shots,women and children/close shots
2232_Q48,https://pbs.twimg.com/media/DqL8_AcWkAEbCSM.jpg,republican politicians,republican politicians,republican politicians
2233_Q48,https://pbs.twimg.com/media/DqMB_kLWsAAokku.jpg,camps,OTHER,No Agreement
2234_Q48,https://pbs.twimg.com/media/DqMFLSIVAAA3dky.jpg,men/close shots,crowd,No Agreement
2235_Q48,https://pbs.twimg.com/media/DqMI26cXcAAVtGA.jpg,OTHER,OTHER,OTHER
2236_Q48,https://pbs.twimg.com/media/DqMJFRBXgAAh0d0.jpg,OTHER,OTHER,OTHER
2237_Q48,https://pbs.twimg.com/media/DqMNJYNXgAA7Y9t.jpg,crowd,crowd,crowd
2238_Q48,https://pbs.twimg.com/media/DqMOc9YW4AE4t1C.jpg,crowd,crowd,crowd
2239_Q48,https://pbs.twimg.com/media/DqMP8FwX4AIEO7W.jpg,crowd,crowd,crowd
2240_Q48,https://pbs.twimg.com/media/DqMSTLUWkAAB9aC.jpg,OTHER,OTHER,OTHER
2241_Q48,https://pbs.twimg.com/media/DqMSrmUU0AcQ2Qa.jpg,OTHER,OTHER,OTHER
2242_Q48,https://pbs.twimg.com/media/DqMWMvmXQAAPMW5.jpg,crowd,crowd,crowd
2243_Q48,https://pbs.twimg.com/media/DqMY3bjX0AAGUK9.jpg,crowd,crowd,crowd
2244_Q48,https://pbs.twimg.com/media/DqMbnUUWoAAhCKY.jpg,crowd,crowd,crowd
2245_Q48,https://pbs.twimg.com/media/DqMdNTrUwAA-y-p.jpg,OTHER,OTHER,OTHER
2246_Q48,https://pbs.twimg.com/media/DqMdyytX4AETqmE.jpg,OTHER,OTHER,OTHER
2247_Q48,https://pbs.twimg.com/media/DqMeQ7qXgAAXCYY.jpg,OTHER,OTHER,OTHER
2248_Q48,https://pbs.twimg.com/media/DqMgEE-VYAEPQ7s.jpg,OTHER,OTHER,OTHER
2249_Q48,https://pbs.twimg.com/media/DqMgeVNUUAEeqsA.jpg,crowd,crowd,crowd
2250_Q48,https://pbs.twimg.com/media/DqMhF8PXcAE_nzL.jpg,OTHER,OTHER,OTHER
2251_Q48,https://pbs.twimg.com/media/DqMhaVtWoAAHqWn.jpg,OTHER,OTHER,OTHER
2252_Q48,https://pbs.twimg.com/media/DqMi_G-XcAAlE8Z.jpg,OTHER,OTHER,OTHER
2253_Q48,https://pbs.twimg.com/media/DqMjhiLW4AAzRIb.jpg,OTHER,OTHER,OTHER
2254_Q48,https://pbs.twimg.com/media/DqMj3qiXgAYkTow.jpg,republican politicians,OTHER,No Agreement
2255_Q48,https://pbs.twimg.com/media/DqMkZa3WkAEpIfP.jpg,OTHER,OTHER,OTHER
2256_Q48,https://pbs.twimg.com/media/DqMl6efW4AEg2_7.jpg,republican politicians,republican politicians,republican politicians
2257_Q48,https://pbs.twimg.com/media/DqMo3BuW4AMNVZR.jpg,OTHER,OTHER,OTHER
2258_Q48,https://pbs.twimg.com/media/DqMpKOsX4AcupG3.jpg,OTHER,OTHER,OTHER
2259_Q48,https://pbs.twimg.com/media/DqMpV8WXQAAQ1na.jpg,OTHER,OTHER,OTHER
2260_Q48,https://pbs.twimg.com/media/DqMrrlFXcAM7qDj.jpg,crowd,crowd,crowd
2261_Q48,https://pbs.twimg.com/media/DqMtWVbX0AMRl3q.jpg,OTHER,OTHER,OTHER
2262_Q48,https://pbs.twimg.com/media/DqMtYXHX0AAkkw4.jpg,crowd,crowd,crowd
2263_Q48,https://pbs.twimg.com/media/DqMt5sQWwAIYL2G.jpg,OTHER,OTHER,OTHER
2264_Q48,https://pbs.twimg.com/media/DqMt6SjXcAAkBLk.jpg,republican politicians,republican politicians,republican politicians
2265_Q48,https://pbs.twimg.com/media/DqMtuxnU8AAujSg.jpg,OTHER,OTHER,OTHER
2266_Q48,https://pbs.twimg.com/media/DqMvvIVX0AEqQEf.jpg,women and children/close shots,women and children/close shots,women and children/close shots
2267_Q48,https://pbs.twimg.com/media/DqMyREQXQAEe7-c.jpg,OTHER,OTHER,OTHER
2268_Q48,https://pbs.twimg.com/media/DqMyfh_WkAEcZs-.jpg,OTHER,OTHER,OTHER
2269_Q48,https://pbs.twimg.com/media/DqM0pGPXQAIaeuI.jpg,republican politicians,republican politicians,republican politicians
2270_Q48,https://pbs.twimg.com/media/DqM4EfJXgAAeEn0.jpg,OTHER,OTHER,OTHER
2271_Q48,https://pbs.twimg.com/media/DqM7jjbX4AACXgW.jpg,OTHER,OTHER,OTHER
2272_Q48,https://pbs.twimg.com/media/DqM9DruWoAAFHrD.jpg,camps,camps,camps
2273_Q48,https://pbs.twimg.com/media/DqM9OaDWkAAB1Sg.jpg,OTHER,OTHER,OTHER
2274_Q48,https://pbs.twimg.com/media/DqM-msJW4AQPU_F.jpg,crowd,crowd,crowd
2275_Q48,https://pbs.twimg.com/media/DqM_chIXgAAr9V6.jpg,crowd,crowd,crowd
2276_Q48,https://pbs.twimg.com/media/DqM_mHwX0AEUSUV.jpg,OTHER,OTHER,OTHER
2277_Q48,https://pbs.twimg.com/media/DqM_5HvWkAAnwDO.jpg,OTHER,OTHER,OTHER
2278_Q48,https://pbs.twimg.com/media/DqNAOseXgAAMiSs.jpg,crowd,crowd,crowd
2279_Q48,https://pbs.twimg.com/media/DqM_zlYWwAE0MiB.jpg,OTHER,OTHER,OTHER
2280_Q48,https://pbs.twimg.com/media/DqNDTCnWkAE0v5L.jpg,camps,camps,camps
2281_Q48,https://pbs.twimg.com/media/DqNFkV0WkAIGihC.jpg,OTHER,OTHER,OTHER
2282_Q48,https://pbs.twimg.com/media/DqNGJ36X0AEMQdR.jpg,OTHER,OTHER,OTHER
2283_Q48,https://pbs.twimg.com/media/DqNHTUqUUAE3oHJ.jpg,violations,violations,violations
2284_Q48,https://pbs.twimg.com/media/DqNHk5eWoAA1TZt.jpg,crowd,crowd,crowd
2285_Q48,https://pbs.twimg.com/media/DqNJnamXgAY6OJn.jpg,OTHER,OTHER,OTHER
2286_Q48,https://pbs.twimg.com/media/DqNJqWaV4AA_WmD.jpg,women and children/close shots,women and children/close shots,women and children/close shots
2287_Q48,https://pbs.twimg.com/media/DqNOazNUcAEbbN8.jpg,OTHER,OTHER,OTHER
2288_Q48,https://pbs.twimg.com/media/DqNPx-sXgAI2r_P.jpg,OTHER,OTHER,OTHER
2289_Q48,https://pbs.twimg.com/media/DqNQ4EbVYAAaIUn.jpg,OTHER,OTHER,OTHER
2290_Q48,https://pbs.twimg.com/media/DqNTr6kXcAAXq3x.jpg,OTHER,OTHER,OTHER
2291_Q48,https://pbs.twimg.com/media/DqNUYphWsAEa3gv.jpg,men/close shots,crowd,No Agreement
2292_Q48,https://pbs.twimg.com/media/DqNUa0KWsAANMsl.jpg,women and children/close shots,women and children/close shots,women and children/close shots
2293_Q48,https://pbs.twimg.com/media/DqNVTOhXQAYB2qu.jpg,republican politicians,republican politicians,republican politicians
2294_Q48,https://pbs.twimg.com/media/DqNVjFHXQAA2FDR.jpg,crowd,crowd,crowd
2295_Q48,https://pbs.twimg.com/media/DqNYLQDW4AIQ1Il.jpg,women and children/close shots,women and children/close shots,women and children/close shots
2296_Q48,https://pbs.twimg.com/media/DqNaU7mXQAANs4a.jpg,OTHER,OTHER,OTHER
2297_Q48,https://pbs.twimg.com/media/DqNbO47X4AALQg7.jpg,men/close shots,crowd,No Agreement
2298_Q48,https://pbs.twimg.com/media/DqNbVXtXcAAASiI.jpg,OTHER,OTHER,OTHER
2299_Q48,https://pbs.twimg.com/media/DqNdhoeW4AAI4ld.jpg,crowd,crowd,crowd
2300_Q48,https://pbs.twimg.com/media/DqNgKmHWkAAmzXX.jpg,women and children/close shots,women and children/close shots,women and children/close shots
2301_Q48,https://pbs.twimg.com/media/DqNhHAkWsAE7pwQ.jpg,OTHER,OTHER,OTHER
2302_Q48,https://pbs.twimg.com/media/DqJXtnbVAAAEw7Z.jpg,OTHER,OTHER,OTHER
2303_Q48,https://pbs.twimg.com/media/DqNhuypWkAAZSNM.jpg,crowd,crowd,crowd
2304_Q48,https://pbs.twimg.com/media/DqNjBCHUUAIP6aH.jpg,women and children/close shots,women and children/close shots,women and children/close shots
2305_Q48,https://pbs.twimg.com/media/DqNloCkXcAAYPJP.jpg,crowd,crowd,crowd
2306_Q48,https://pbs.twimg.com/media/DqNnAuqW4AYEKnI.jpg,police,police,police
2307_Q48,https://pbs.twimg.com/media/DqNo0t-WkAUWV4z.jpg,OTHER,OTHER,OTHER
2308_Q48,https://pbs.twimg.com/media/DqNppz4WoAAl2P1.jpg,men/close shots,men/close shots,men/close shots
2309_Q48,https://pbs.twimg.com/media/DqNsXeSXcAAT6OA.jpg,OTHER,OTHER,OTHER
2310_Q48,https://pbs.twimg.com/media/DqNtxRcW4AEt2kD.jpg,crowd,crowd,crowd
2311_Q48,https://pbs.twimg.com/media/DqNvXr1XQAEDWtm.jpg,OTHER,OTHER,OTHER
2312_Q48,https://pbs.twimg.com/media/DqNwECBXcAE6wqo.jpg,crowd,crowd,crowd
2313_Q48,https://pbs.twimg.com/media/DqNwEdkV4AAIbMd.jpg,crowd,crowd,crowd
2314_Q48,https://pbs.twimg.com/media/DqNwpLnWoAENQuY.jpg,OTHER,OTHER,OTHER
2315_Q48,https://pbs.twimg.com/media/DqNwuENX4AEM5nU.jpg,republican politicians,OTHER,No Agreement
2316_Q48,https://pbs.twimg.com/media/DqNyHUlWwAAheBl.jpg,OTHER,OTHER,OTHER
2317_Q48,https://pbs.twimg.com/media/DqNzpyvXcAAmSma.jpg,OTHER,OTHER,OTHER
2318_Q48,https://pbs.twimg.com/media/DqN3PzhUwAA-lW6.jpg,OTHER,OTHER,OTHER
2319_Q48,https://pbs.twimg.com/media/DqN4_5ZXQAUuvqi.jpg,republican politicians,republican politicians,republican politicians
2320_Q48,https://pbs.twimg.com/media/DqN4wcSU0AUCMEA.jpg,OTHER,OTHER,OTHER
2321_Q48,https://pbs.twimg.com/media/DqN6KJ6XQAc_WEz.jpg,violations,crowd,No Agreement
2322_Q48,https://pbs.twimg.com/media/DqN60YmWsAA3ErU.jpg,OTHER,OTHER,OTHER
2323_Q48,https://pbs.twimg.com/media/DqN8pCBX4AAZvsN.jpg,police,police,police
2324_Q48,https://pbs.twimg.com/media/DqN9N68WsAAOEYR.jpg,camps,camps,camps
2325_Q48,https://pbs.twimg.com/media/DqN-WSfU0AA9mZW.jpg,OTHER,OTHER,OTHER
2326_Q48,https://pbs.twimg.com/media/DqN_LkXWoAMbZG8.jpg,crowd,crowd,crowd
2327_Q48,https://pbs.twimg.com/media/DqOAPwGX4AEpHeZ.jpg,camps,camps,camps
2328_Q48,https://pbs.twimg.com/media/DqN__inU0AEUyxD.jpg,men/close shots,crowd,No Agreement
2329_Q48,https://pbs.twimg.com/media/DqOA9i4XgAEchXM.jpg,OTHER,OTHER,OTHER
2330_Q48,https://pbs.twimg.com/media/DqOBdTwW4AAsZyJ.jpg,OTHER,OTHER,OTHER
2331_Q48,https://pbs.twimg.com/media/DqOC7aAUcAA-E2T.jpg,crowd,crowd,crowd
2332_Q48,https://pbs.twimg.com/media/DqOH2cGWwAIfgd2.jpg,crowd,crowd,crowd
2333_Q48,https://pbs.twimg.com/media/DqOINSfWkAEAx6c.jpg,violations,men/close shots,No Agreement
2334_Q48,https://pbs.twimg.com/media/DqOIxtqWkAUCabO.jpg,crowd,crowd,crowd
2335_Q48,https://pbs.twimg.com/media/DqOJKtSWsAY9eqr.jpg,OTHER,OTHER,OTHER
2336_Q48,https://pbs.twimg.com/media/DqOJw0YVAAAFjmx.jpg,republican politicians,republican politicians,republican politicians
2337_Q48,https://pbs.twimg.com/media/DqOK2O7XgAE3p6q.jpg,OTHER,OTHER,OTHER
2338_Q48,https://pbs.twimg.com/media/DqOLCeeX0AAoVcc.jpg,republican politicians,republican politicians,republican politicians
2339_Q48,https://pbs.twimg.com/media/DqONlZAXcAArxgx.jpg,republican politicians,republican politicians,republican politicians
2340_Q48,https://pbs.twimg.com/media/DqOPpm2X0AAezem.jpg,republican politicians,republican politicians,republican politicians
2341_Q48,https://pbs.twimg.com/media/DqOQJBAXQAAjKbq.jpg,OTHER,OTHER,OTHER
2342_Q48,https://pbs.twimg.com/media/DqORKcYW4AEVsi9.jpg,OTHER,OTHER,OTHER
2343_Q48,https://pbs.twimg.com/media/DqORfWbX4AAFO7A.jpg,OTHER,OTHER,OTHER
2344_Q48,https://pbs.twimg.com/media/DqOOJQAUwAASIvg.jpg,OTHER,OTHER,OTHER
2345_Q48,https://pbs.twimg.com/media/DqOSK4bWwAE5UAf.jpg,republican politicians,republican politicians,republican politicians
2346_Q48,https://pbs.twimg.com/media/DqOSMxzXcAANb4v.jpg,OTHER,OTHER,OTHER
2347_Q48,https://pbs.twimg.com/media/DqOS-HhW4AU95RO.jpg,OTHER,OTHER,OTHER
2348_Q48,https://pbs.twimg.com/media/DqOWDKlX4AA6CDO.jpg,republican politicians,republican politicians,republican politicians
2349_Q48,https://pbs.twimg.com/media/DqOVJoBUUAA1ase.jpg,OTHER,OTHER,OTHER
2350_Q48,https://pbs.twimg.com/media/DqOX3kmV4AA2JN9.jpg,OTHER,OTHER,OTHER
2351_Q48,https://pbs.twimg.com/media/DqObWRRV4AAZbEg.jpg,camps,camps,camps
2352_Q48,https://pbs.twimg.com/media/DqOeEPdX0AAq3iP.jpg,violations,crowd,No Agreement
2353_Q48,https://pbs.twimg.com/media/DqOjgp9WwAAdlUV.jpg,OTHER,OTHER,OTHER
2354_Q48,https://pbs.twimg.com/media/DqOmyb_W4AEYI2M.jpg,OTHER,OTHER,OTHER
2355_Q48,https://pbs.twimg.com/media/DqOmzrcWwAECVmK.jpg,camps,OTHER,No Agreement
2356_Q48,https://pbs.twimg.com/media/DqOn-BnWoAAiI1i.jpg,camps,camps,camps
2357_Q48,https://pbs.twimg.com/media/DqOrTOLXcAEL037.jpg,crowd,crowd,crowd
2358_Q48,https://pbs.twimg.com/media/DqOrV7NWkAE-32g.jpg,republican politicians,republican politicians,republican politicians
2359_Q48,https://pbs.twimg.com/media/DqOsQdxWwAAAOGq.jpg,crowd,crowd,crowd
2360_Q48,https://pbs.twimg.com/media/DqOsSYfX4AEB7fd.jpg,OTHER,OTHER,OTHER
2361_Q48,https://pbs.twimg.com/media/DqOslmnXgAAmgBy.jpg,OTHER,OTHER,OTHER
2362_Q48,https://pbs.twimg.com/media/DqOt3MpXgAAE8BB.jpg,crowd,crowd,crowd
2363_Q48,https://pbs.twimg.com/media/DqOt-QDW4AIdwTh.jpg,crowd,crowd,crowd
2364_Q48,https://pbs.twimg.com/media/DqOxPKzUcAAnAFJ.jpg,OTHER,OTHER,OTHER
2365_Q48,https://pbs.twimg.com/media/DqOxU3xXQAApoqi.jpg,OTHER,OTHER,OTHER
2366_Q48,https://pbs.twimg.com/media/DqOy8CkXQAECWiR.jpg,OTHER,republican politicians,No Agreement
2367_Q48,https://pbs.twimg.com/media/DqOzWCMX0AAesmD.jpg,republican politicians,republican politicians,republican politicians
2368_Q48,https://pbs.twimg.com/media/DqOzxnlXcAUzAQy.jpg,OTHER,OTHER,OTHER
2369_Q48,https://pbs.twimg.com/media/DqO0uT7WkAANdsm.jpg,OTHER,OTHER,OTHER
2370_Q48,https://pbs.twimg.com/media/DqO09i0VsAEcXz9.jpg,OTHER,OTHER,OTHER
2371_Q48,https://pbs.twimg.com/media/DqO4L8UWoAE2Es1.jpg,crowd,crowd,crowd
2372_Q48,https://pbs.twimg.com/media/DqO48kgX0AAbHcm.jpg,OTHER,OTHER,OTHER
2373_Q48,https://pbs.twimg.com/media/DqO5t_YWsAAxaLH.jpg,OTHER,OTHER,OTHER
2374_Q48,https://pbs.twimg.com/media/DqO66iyX4AAkF22.jpg,OTHER,OTHER,OTHER
2375_Q48,https://pbs.twimg.com/media/DqO-Vy2XQAU_G-K.jpg,republican politicians,republican politicians,republican politicians
2376_Q48,https://pbs.twimg.com/media/DqO-10LXcAA-8jF.jpg,republican politicians,OTHER,No Agreement
2377_Q48,https://pbs.twimg.com/media/DqO_JJOX4AA1mFL.jpg,OTHER,camps,No Agreement
2378_Q48,https://pbs.twimg.com/media/DqO-g_tU0AAHOGM.jpg,OTHER,OTHER,OTHER
2379_Q48,https://pbs.twimg.com/media/DqPCYPGW4AAwqUO.jpg,OTHER,OTHER,OTHER
2380_Q48,https://pbs.twimg.com/media/DqPD1prXcAEq4hJ.jpg,men/close shots,crowd,No Agreement
2381_Q48,https://pbs.twimg.com/media/DqPGlR_XgAE7416.jpg,OTHER,OTHER,OTHER
2382_Q48,https://pbs.twimg.com/media/DqPMnpXW4AAD13p.jpg,men/close shots,crowd,No Agreement
2383_Q48,https://pbs.twimg.com/media/DqPMza9WwAEZTLS.jpg,OTHER,OTHER,OTHER
2384_Q48,https://pbs.twimg.com/media/DqPPgmUWsAA0y5p.jpg,republican politicians,republican politicians,republican politicians
2385_Q48,https://pbs.twimg.com/media/DqPPgooXcAApz6q.jpg,republican politicians,republican politicians,republican politicians
2386_Q48,https://pbs.twimg.com/media/DqPRjwiW4AAI0_J.jpg,OTHER,OTHER,OTHER
2387_Q48,https://pbs.twimg.com/media/DqPUweIWwAEDEFz.jpg,crowd,crowd,crowd
2388_Q48,https://pbs.twimg.com/media/DqPVAG1X4AAzOjP.jpg,OTHER,OTHER,OTHER
2389_Q48,https://pbs.twimg.com/media/DqPV-gMX4AAKqcf.jpg,OTHER,OTHER,OTHER
2390_Q48,https://pbs.twimg.com/media/DqPW1rSXcAEPyj2.jpg,women and children/close shots,women and children/close shots,women and children/close shots
2391_Q48,https://pbs.twimg.com/media/DqPZJPIWoAAs056.jpg,OTHER,OTHER,OTHER
2392_Q48,https://pbs.twimg.com/media/DqPezCyXgAc1BD0.jpg,crowd,crowd,crowd
2393_Q48,https://pbs.twimg.com/media/DqPfSTcW4AI47T_.jpg,OTHER,OTHER,OTHER
2394_Q48,https://pbs.twimg.com/media/DqPluF4WwAEO40p.jpg,OTHER,OTHER,OTHER
2395_Q48,https://pbs.twimg.com/media/DqPywjeX4AAopR9.jpg,OTHER,OTHER,OTHER
2396_Q48,https://pbs.twimg.com/media/DqPw4pKWoAA5p6H.jpg,OTHER,OTHER,OTHER
2397_Q48,https://pbs.twimg.com/media/DqPxwvIXcAYV2CB.jpg,OTHER,OTHER,OTHER
2398_Q48,https://pbs.twimg.com/media/DqPr0deW4AAli4c.jpg,OTHER,crowd,No Agreement
2399_Q48,https://pbs.twimg.com/media/DqP8mjMWwAI__WQ.jpg,men/close shots,crowd,No Agreement
2400_Q48,https://pbs.twimg.com/media/DqP8rMCXQAAF9Ws.jpg,republican politicians,OTHER,No Agreement
2401_Q48,https://pbs.twimg.com/media/DqP-ZxZXcAAntYm.jpg,OTHER,OTHER,OTHER
2402_Q48,https://pbs.twimg.com/media/DqQC87lXQAIucFf.jpg,republican politicians,republican politicians,republican politicians
2403_Q48,https://pbs.twimg.com/media/DqQE7IhWwAEheWk.jpg,OTHER,republican politicians,No Agreement
2404_Q48,https://pbs.twimg.com/media/DqQGqp7XgAAoAlB.jpg,men/close shots,men/close shots,men/close shots
2405_Q48,https://pbs.twimg.com/media/DqPsJoFWwAAJGgi.jpg,OTHER,crowd,No Agreement
2406_Q48,https://pbs.twimg.com/media/DqQe7vMWwAMUqj6.jpg,crowd,crowd,crowd
2407_Q48,https://pbs.twimg.com/media/DqPw9XnWwAEO82j.jpg,OTHER,OTHER,OTHER
2408_Q48,https://pbs.twimg.com/media/DqQjC4CWoAEaoKx.jpg,men/close shots,crowd,No Agreement
2409_Q48,https://pbs.twimg.com/media/DqQtzVgWkAAGLuf.jpg,OTHER,OTHER,OTHER
2410_Q48,https://pbs.twimg.com/media/DqPr7J8WoAE7Szv.jpg,OTHER,crowd,No Agreement
2411_Q48,https://pbs.twimg.com/media/DqQ0rtXXcAAd-zg.jpg,men/close shots,crowd,No Agreement
2412_Q48,https://pbs.twimg.com/media/DqQ0-05WsAAqcHY.jpg,OTHER,OTHER,OTHER
2413_Q48,https://pbs.twimg.com/media/DqQ3DboWoAAmK0L.jpg,republican politicians,OTHER,No Agreement
2414_Q48,https://pbs.twimg.com/media/DqQ7a0aXQAElL8e.jpg,women and children/close shots,camps,No Agreement
2415_Q48,https://pbs.twimg.com/media/DqQ7wjgX4AA0RkY.jpg,republican politicians,republican politicians,republican politicians
2416_Q48,https://pbs.twimg.com/media/DqQ--3vWsAAuIZv.jpg,crowd,crowd,crowd
2417_Q48,https://pbs.twimg.com/media/DqRCY6hX0AU2V9O.jpg,crowd,crowd,crowd
2418_Q48,https://pbs.twimg.com/media/DqPxAWfWsAE9FJu.jpg,OTHER,OTHER,OTHER
2419_Q48,https://pbs.twimg.com/media/DqRMJV8XgAEqEwl.jpg,OTHER,OTHER,OTHER
2420_Q48,https://pbs.twimg.com/media/DqRMe5RU4AAdq1G.jpg,camps,camps,camps
2421_Q48,https://pbs.twimg.com/media/DqRMsgKWkAA15uz.jpg,OTHER,women and children/close shots,No Agreement
2422_Q48,https://pbs.twimg.com/media/DqRN2aWXcAADTNp.jpg,violations,men/close shots,No Agreement
2423_Q48,https://pbs.twimg.com/media/DqROFmoX4AEiCd9.jpg,OTHER,OTHER,OTHER
2424_Q48,https://pbs.twimg.com/media/DqRU1MeWsAAD73j.jpg,OTHER,OTHER,OTHER
2425_Q48,https://pbs.twimg.com/media/DqRWxwQVAAE91Lc.jpg,OTHER,OTHER,OTHER
2426_Q48,https://pbs.twimg.com/media/DqRYYXJWkAEV7HO.jpg,men/close shots,men/close shots,men/close shots
2427_Q48,https://pbs.twimg.com/media/DqRZjOnUwAA9R8B.jpg,OTHER,OTHER,OTHER
2428_Q48,https://pbs.twimg.com/media/DqRacNoWsAAsT0w.jpg,crowd,crowd,crowd
2429_Q48,https://pbs.twimg.com/media/DqRbe7BXgAAQawc.jpg,camps,camps,camps
2430_Q48,https://pbs.twimg.com/media/DqRcM6MXcAAG3K8.jpg,crowd,OTHER,No Agreement
2431_Q48,https://pbs.twimg.com/media/DqReGkwU4AADdHf.jpg,OTHER,democratic politicians,No Agreement
2432_Q48,https://pbs.twimg.com/media/DqRi-nvXgAAnOY1.jpg,OTHER,OTHER,OTHER
2433_Q48,https://pbs.twimg.com/media/DqRlueuXQAAt80m.jpg,republican politicians,republican politicians,republican politicians
2434_Q48,https://pbs.twimg.com/media/DqRmGl0VsAABFPF.jpg,OTHER,OTHER,OTHER
2435_Q48,https://pbs.twimg.com/media/DqRnYBtWkAAy1Ar.jpg,republican politicians,republican politicians,republican politicians
2436_Q48,https://pbs.twimg.com/media/DqRpvWZX0AA6H4S.jpg,OTHER,republican politicians,No Agreement
2437_Q48,https://pbs.twimg.com/media/DqRp_d2WoAAbl_w.jpg,women and children/close shots,crowd,No Agreement
2438_Q48,https://pbs.twimg.com/media/DqRrHUqWkAESuQs.jpg,crowd,crowd,crowd
2439_Q48,https://pbs.twimg.com/media/DqRr4iWVsAA7MdJ.jpg,men/close shots,men/close shots,men/close shots
2440_Q48,https://pbs.twimg.com/media/DqRsva_WwAAyZZt.jpg,republican politicians,republican politicians,republican politicians
2441_Q48,https://pbs.twimg.com/media/DqRsvd9WoAEJBXP.jpg,OTHER,OTHER,OTHER
2442_Q48,https://pbs.twimg.com/media/DqRtbXYWsAYaIxe.jpg,OTHER,OTHER,OTHER
2443_Q48,https://pbs.twimg.com/media/DqRvl-eVYAAGdVq.jpg,republican politicians,republican politicians,republican politicians
2444_Q48,https://pbs.twimg.com/media/DqR02CNWkAAZhsk.jpg,republican politicians,OTHER,No Agreement
2445_Q48,https://pbs.twimg.com/media/DqR16NjWwAEsczr.jpg,women and children/close shots,camps,No Agreement
2446_Q48,https://pbs.twimg.com/media/DqR6ffEVAAE7QEW.jpg,OTHER,OTHER,OTHER
2447_Q48,https://pbs.twimg.com/media/DqR7GGYWwAAESnX.jpg,OTHER,OTHER,OTHER
2448_Q48,https://pbs.twimg.com/media/DqR7PULWkAYmLHx.jpg,crowd,crowd,crowd
2449_Q48,https://pbs.twimg.com/media/DqR_o60XgAAQdhF.jpg,OTHER,OTHER,OTHER
2450_Q48,https://pbs.twimg.com/media/DqSBJJaVAAAKB_k.jpg,crowd,crowd,crowd
2451_Q48,https://pbs.twimg.com/media/DqSHoohWwAASxFx.jpg,OTHER,OTHER,OTHER
2452_Q48,https://pbs.twimg.com/media/DqSJtp1WoAEwXok.jpg,OTHER,OTHER,OTHER
2453_Q48,https://pbs.twimg.com/media/DqSMqqtWsAAS9sp.jpg,republican politicians,republican politicians,republican politicians
2454_Q48,https://pbs.twimg.com/media/DqSXJUJWoAE1J3x.jpg,men/close shots,crowd,No Agreement
2455_Q48,https://pbs.twimg.com/media/DqSXvDZWsAEgodH.jpg,OTHER,OTHER,OTHER
2456_Q48,https://pbs.twimg.com/media/DqSXyOjXQAIrmZ8.jpg,crowd,crowd,crowd
2457_Q48,https://pbs.twimg.com/media/DqSYBH8XQAEPZjW.jpg,women and children/close shots,women and children/close shots,women and children/close shots
2458_Q48,https://pbs.twimg.com/media/DqSY_81XgAAussV.jpg,OTHER,OTHER,OTHER
2459_Q48,https://pbs.twimg.com/media/DqSccD6WkAIIpee.jpg,violations,men/close shots,No Agreement
2460_Q48,https://pbs.twimg.com/media/DqSbJnEXQAEm-Yv.jpg,OTHER,OTHER,OTHER
2461_Q48,https://pbs.twimg.com/media/DqSijWNXcAYjAo9.jpg,violations,men/close shots,No Agreement
2462_Q48,https://pbs.twimg.com/media/DqSnI8PWsAA8VAP.jpg,men/close shots,men/close shots,men/close shots
2463_Q48,https://pbs.twimg.com/media/DqSqY2jWsAApLcz.jpg,republican politicians,republican politicians,republican politicians
2464_Q48,https://pbs.twimg.com/media/DqSrvm_XgAACuBw.jpg,men/close shots,crowd,No Agreement
2465_Q48,https://pbs.twimg.com/media/DqSw_HfWwAAY3Mo.jpg,OTHER,OTHER,OTHER
2466_Q48,https://pbs.twimg.com/media/DqS01xvWsAEda4g.jpg,women and children/close shots,women and children/close shots,women and children/close shots
2467_Q48,https://pbs.twimg.com/media/DqSg1CHVYAEw2yr.jpg,OTHER,OTHER,OTHER
2468_Q48,https://pbs.twimg.com/media/DqS7PuOUwAAPmpB.jpg,women and children/close shots,women and children/close shots,women and children/close shots
2469_Q48,https://pbs.twimg.com/media/DqS8IZKXcAAEyZT.jpg,OTHER,OTHER,OTHER
